numel numnp nmat plane_stress_flag 
1328 1468   1   1
matl no., E modulus, Poisson Ratio, mass 
  0 30000000.000000 0.300000 1.000000
el no.,connectivity, matl no
707 153 477 1312 843   1
708  49 479 1313 1089   1
709 154 841 1313 479   1
710 363 840 1313 841   1
711 293 1089 1313 840   1
712  98 643 1314 478   1
713 236 842 1314 643   1
714 363 841 1314 842   1
715 154 478 1314 841   1
716  97 476 1315 642   1
717 153 843 1315 476   1
718 363 842 1315 843   1
719 236 642 1315 842   1
720  49 1090 1316 479   1
721 294 844 1316 1090   1
722 364 847 1316 844   1
723 154 479 1316 847   1
724  50 481 1317 1091   1
725 155 845 1317 481   1
726 364 844 1317 845   1
727 294 1091 1317 844   1
728  99 563 1318 480   1
729 196 846 1318 563   1
730 364 845 1318 846   1
731 155 480 1318 845   1
732  98 478 1319 562   1
733 154 847 1319 478   1
734 364 846 1319 847   1
735 196 562 1319 846   1
736  50 1092 1320 481   1
737 295 848 1320 1092   1
738 365 851 1320 848   1
739 155 481 1320 851   1
740  51 483 1321 1093   1
741 156 849 1321 483   1
742 365 848 1321 849   1
743 295 1093 1321 848   1
744 100 553 1322 482   1
745 191 850 1322 553   1
746 365 849 1322 850   1
747 156 482 1322 849   1
748  99 480 1323 552   1
749 155 851 1323 480   1
750 365 850 1323 851   1
751 191 552 1323 850   1
752  51 1094 1324 483   1
753 296 852 1324 1094   1
754 366 855 1324 852   1
755 156 483 1324 855   1
756  52 485 1325 1095   1
757 157 853 1325 485   1
758 366 852 1325 853   1
759 296 1095 1325 852   1
760 101 549 1326 484   1
761 189 854 1326 549   1
762 366 853 1326 854   1
763 157 484 1326 853   1
764 100 482 1327 548   1
765 156 855 1327 482   1
766 366 854 1327 855   1
767 189 548 1327 854   1
768  52 1096 1328 485   1
769 297 856 1328 1096   1
770 367 859 1328 856   1
771 157 485 1328 859   1
772  53 487 1329 1097   1
773 158 857 1329 487   1
774 367 856 1329 857   1
775 297 1097 1329 856   1
776 102 565 1330 486   1
777 197 858 1330 565   1
778 367 857 1330 858   1
779 158 486 1330 857   1
780 101 484 1331 564   1
781 157 859 1331 484   1
782 367 858 1331 859   1
783 197 564 1331 858   1
784  53 1098 1332 487   1
785 298 860 1332 1098   1
786 368 863 1332 860   1
787 158 487 1332 863   1
788  54 489 1333 1099   1
789 159 861 1333 489   1
790 368 860 1333 861   1
791 298 1099 1333 860   1
792 103 575 1334 488   1
793 202 862 1334 575   1
794 368 861 1334 862   1
795 159 488 1334 861   1
796 102 486 1335 574   1
797 158 863 1335 486   1
798 368 862 1335 863   1
799 202 574 1335 862   1
800  54 1100 1336 489   1
801 299 864 1336 1100   1
802 369 867 1336 864   1
803 159 489 1336 867   1
804  55 491 1337 1101   1
805 160 865 1337 491   1
806 369 864 1337 865   1
807 299 1101 1337 864   1
808 104 567 1338 490   1
809 198 866 1338 567   1
810 369 865 1338 866   1
811 160 490 1338 865   1
812 103 488 1339 566   1
813 159 867 1339 488   1
814 369 866 1339 867   1
815 198 566 1339 866   1
816  55 1102 1340 491   1
817 300 868 1340 1102   1
818 370 871 1340 868   1
819 160 491 1340 871   1
820  56 493 1341 1103   1
821 161 869 1341 493   1
822 370 868 1341 869   1
823 300 1103 1341 868   1
824 105 579 1342 492   1
825 204 870 1342 579   1
826 370 869 1342 870   1
827 161 492 1342 869   1
828 104 490 1343 578   1
829 160 871 1343 490   1
830 370 870 1343 871   1
831 204 578 1343 870   1
832  56 1104 1344 493   1
833 301 872 1344 1104   1
834 371 875 1344 872   1
835 161 493 1344 875   1
836  57 495 1345 1105   1
837 162 873 1345 495   1
838 371 872 1345 873   1
839 301 1105 1345 872   1
840 106 629 1346 494   1
841 229 874 1346 629   1
842 371 873 1346 874   1
843 162 494 1346 873   1
844 105 492 1347 628   1
845 161 875 1347 492   1
846 371 874 1347 875   1
847 229 628 1347 874   1
848  57 1106 1348 495   1
849 302 876 1348 1106   1
850 372 879 1348 876   1
851 162 495 1348 879   1
852  58 497 1349 1107   1
853 163 877 1349 497   1
854 372 876 1349 877   1
855 302 1107 1349 876   1
856 107 625 1350 496   1
857 227 878 1350 625   1
858 372 877 1350 878   1
859 163 496 1350 877   1
860 106 494 1351 624   1
861 162 879 1351 494   1
862 372 878 1351 879   1
863 227 624 1351 878   1
864  58 1108 1352 497   1
865 303 880 1352 1108   1
866 373 883 1352 880   1
867 163 497 1352 883   1
868  59 499 1353 1109   1
869 164 881 1353 499   1
870 373 880 1353 881   1
871 303 1109 1353 880   1
872 108 637 1354 498   1
873 233 882 1354 637   1
874 373 881 1354 882   1
875 164 498 1354 881   1
876 107 496 1355 636   1
877 163 883 1355 496   1
878 373 882 1355 883   1
879 233 636 1355 882   1
880  59 1110 1356 499   1
881 304 884 1356 1110   1
882 374 887 1356 884   1
883 164 499 1356 887   1
884  60 501 1357 1111   1
885 165 885 1357 501   1
886 374 884 1357 885   1
887 304 1111 1357 884   1
888 109 621 1358 500   1
889 225 886 1358 621   1
890 374 885 1358 886   1
891 165 500 1358 885   1
892 108 498 1359 620   1
893 164 887 1359 498   1
894 374 886 1359 887   1
895 225 620 1359 886   1
896  60 1112 1360 501   1
897 305 888 1360 1112   1
898 375 891 1360 888   1
899 165 501 1360 891   1
900  61 503 1361 1113   1
901 166 889 1361 503   1
902 375 888 1361 889   1
903 305 1113 1361 888   1
904 110 633 1362 502   1
905 231 890 1362 633   1
906 375 889 1362 890   1
907 166 502 1362 889   1
908 109 500 1363 632   1
909 165 891 1363 500   1
910 375 890 1363 891   1
911 231 632 1363 890   1
912  61 1114 1364 503   1
913 306 892 1364 1114   1
914 376 895 1364 892   1
915 166 503 1364 895   1
916   0 505 1365 1115   1
917 167 893 1365 505   1
918 376 892 1365 893   1
919 306 1115 1365 892   1
920 111 609 1366 504   1
921 219 894 1366 609   1
922 376 893 1366 894   1
923 167 504 1366 893   1
924 110 502 1367 608   1
925 166 895 1367 502   1
926 376 894 1367 895   1
927 219 608 1367 894   1
928   0 1116 1368 505   1
929 307 896 1368 1116   1
930 377 899 1368 896   1
931 167 505 1368 899   1
932   1 507 1369 1117   1
933 168 897 1369 507   1
934 377 896 1369 897   1
935 307 1117 1369 896   1
936 112 603 1370 506   1
937 216 898 1370 603   1
938 377 897 1370 898   1
939 168 506 1370 897   1
940 111 504 1371 602   1
941 167 899 1371 504   1
942 377 898 1371 899   1
943 216 602 1371 898   1
944   1 1118 1372 507   1
945 308 900 1372 1118   1
946 378 903 1372 900   1
947 168 507 1372 903   1
948   2 541 1373 1119   1
949 185 901 1373 541   1
950 378 900 1373 901   1
951 308 1119 1373 900   1
952  76 589 1374 540   1
953 209 902 1374 589   1
954 378 901 1374 902   1
955 185 540 1374 901   1
956 112 506 1375 588   1
957 168 903 1375 506   1
958 378 902 1375 903   1
959 209 588 1375 902   1
960  94 524 1376 606   1
961 177 904 1376 524   1
962 379 907 1376 904   1
963 218 606 1376 907   1
964  95 527 1377 525   1
965 178 905 1377 527   1
966 379 904 1377 905   1
967 177 525 1377 904   1
968  89 533 1378 526   1
969 181 906 1378 533   1
970 379 905 1378 906   1
971 178 526 1378 905   1
972 114 607 1379 532   1
973 218 907 1379 607   1
974 379 906 1379 907   1
975 181 532 1379 906   1
976  74 662 1380 661   1
977 246 908 1380 662   1
978 380 911 1380 908   1
979 245 661 1380 911   1
980  71 638 1381 663   1
981 234 909 1381 638   1
982 380 908 1381 909   1
983 246 663 1381 908   1
984  72 640 1382 639   1
985 235 910 1382 640   1
986 380 909 1382 910   1
987 234 639 1382 909   1
988  73 660 1383 641   1
989 245 911 1383 660   1
990 380 910 1383 911   1
991 235 641 1383 910   1
992  75 658 1384 657   1
993 244 912 1384 658   1
994 381 915 1384 912   1
